Attendance_ID,Employee_ID,Month,Working_Days,Present_Days,Leave_Days,Absent_Days,Overtime_Hours
ATT003327,EMP0278,2025-03-01 00:00:00,21,20,1,0,0
ATT003328,EMP0278,2025-04-01 00:00:00,21,19,1,1,7.8
ATT003329,EMP0278,2025-05-01 00:00:00,23,19,1,3,7.2
ATT003330,EMP0278,2025-06-01 00:00:00,21,19,1,1,15.9
ATT003331,EMP0278,2025-07-01 00:00:00,21,17,2,2,8.1
ATT003332,EMP0278,2025-08-01 00:00:00,21,18,1,2,4.2
ATT003333,EMP0278,2025-09-01 00:00:00,21,21,0,0,24
ATT003334,EMP0278,2025-10-01 00:00:00,22,16,1,5,6.8
ATT003335,EMP0278,2025-11-01 00:00:00,22,21,0,1,5.5
ATT003336,EMP0278,2025-12-01 00:00:00,21,16,0,5,19.3
ATT003337,EMP0279,2025-01-01 00:00:00,22,19,0,3,4.9
ATT003338,EMP0279,2025-02-01 00:00:00,22,22,0,0,11.5
ATT003339,EMP0279,2025-03-01 00:00:00,21,19,1,1,10.2
ATT003340,EMP0279,2025-04-01 00:00:00,21,19,1,1,6.7
ATT003341,EMP0279,2025-05-01 00:00:00,22,20,0,2,12
ATT003342,EMP0279,2025-06-01 00:00:00,21,19,1,1,18.7
ATT003343,EMP0279,2025-07-01 00:00:00,21,19,0,2,12.3
ATT003344,EMP0279,2025-08-01 00:00:00,21,21,0,0,9.3
ATT003345,EMP0279,2025-09-01 00:00:00,22,21,0,1,10.7
ATT003346,EMP0279,2025-10-01 00:00:00,21,17,1,3,11.4
ATT003347,EMP0279,2025-11-01 00:00:00,22,20,0,2,2.1
ATT003348,EMP0279,2025-12-01 00:00:00,22,21,1,0,5.2
ATT003349,EMP0280,2025-01-01 00:00:00,22,18,0,4,5.4
ATT003350,EMP0280,2025-02-01 00:00:00,21,17,1,3,12.8
ATT003351,EMP0280,2025-03-01 00:00:00,22,21,0,1,3.9
ATT003352,EMP0280,2025-04-01 00:00:00,21,20,0,1,9.7
ATT003353,EMP0280,2025-05-01 00:00:00,22,19,1,2,1.1
ATT003354,EMP0280,2025-06-01 00:00:00,22,22,0,0,19.1
ATT003355,EMP0280,2025-07-01 00:00:00,22,21,1,0,18.2
ATT003356,EMP0280,2025-08-01 00:00:00,22,22,0,0,22.4
ATT003357,EMP0280,2025-09-01 00:00:00,22,21,0,1,3.4
ATT003358,EMP0280,2025-10-01 00:00:00,20,14,1,5,11.6
ATT003359,EMP0280,2025-11-01 00:00:00,21,13,3,5,6.1
ATT003360,EMP0280,2025-12-01 00:00:00,20,16,1,3,4.7
ATT003361,EMP0281,2025-01-01 00:00:00,21,19,1,1,16.6
ATT003362,EMP0281,2025-02-01 00:00:00,21,19,1,1,10.7
ATT003363,EMP0281,2025-03-01 00:00:00,22,19,3,0,4.2
ATT003364,EMP0281,2025-04-01 00:00:00,22,22,0,0,4.5
ATT003365,EMP0281,2025-05-01 00:00:00,22,18,0,4,3.1
ATT003366,EMP0281,2025-06-01 00:00:00,22,21,0,1,10.3
ATT003367,EMP0281,2025-07-01 00:00:00,21,20,0,1,11.8
ATT003368,EMP0281,2025-08-01 00:00:00,22,20,1,1,0
ATT003369,EMP0281,2025-09-01 00:00:00,21,18,1,2,11
ATT003370,EMP0281,2025-10-01 00:00:00,22,20,1,1,4.2
ATT003371,EMP0281,2025-11-01 00:00:00,22,18,2,2,0
ATT003372,EMP0281,2025-12-01 00:00:00,22,18,0,4,3.8
ATT003373,EMP0282,2025-01-01 00:00:00,22,18,2,2,11.6
ATT003374,EMP0282,2025-02-01 00:00:00,23,18,0,5,0.6
ATT003375,EMP0282,2025-03-01 00:00:00,23,22,0,1,14.6
ATT003376,EMP0282,2025-04-01 00:00:00,22,19,2,1,20.1
ATT003377,EMP0282,2025-05-01 00:00:00,21,20,1,0,7.8
ATT003378,EMP0282,2025-06-01 00:00:00,21,17,1,3,22
ATT003379,EMP0282,2025-07-01 00:00:00,21,20,1,0,17.7
ATT003380,EMP0282,2025-08-01 00:00:00,21,18,0,3,7.6
ATT003381,EMP0282,2025-09-01 00:00:00,20,19,1,0,2.4
ATT003382,EMP0282,2025-10-01 00:00:00,22,19,1,2,3.9
ATT003383,EMP0282,2025-11-01 00:00:00,21,21,0,0,0.4
ATT003384,EMP0282,2025-12-01 00:00:00,21,19,0,2,8.1
ATT003385,EMP0283,2025-01-01 00:00:00,22,20,2,0,13.7
ATT003386,EMP0283,2025-02-01 00:00:00,22,19,2,1,9.9
ATT003387,EMP0283,2025-03-01 00:00:00,20,19,0,1,15.1
ATT003388,EMP0283,2025-04-01 00:00:00,23,23,0,0,8.1
ATT003389,EMP0283,2025-05-01 00:00:00,22,19,1,2,13.9
ATT003390,EMP0283,2025-06-01 00:00:00,21,16,1,4,0
ATT003391,EMP0283,2025-07-01 00:00:00,22,22,0,0,0
ATT003392,EMP0283,2025-08-01 00:00:00,22,20,0,2,6.1
ATT003393,EMP0283,2025-09-01 00:00:00,22,21,0,1,6
ATT003394,EMP0283,2025-10-01 00:00:00,22,19,1,2,0.3
ATT003395,EMP0283,2025-11-01 00:00:00,21,18,2,1,8.9
ATT003396,EMP0283,2025-12-01 00:00:00,20,18,0,2,1
ATT003397,EMP0284,2025-01-01 00:00:00,21,18,2,1,0
ATT003398,EMP0284,2025-02-01 00:00:00,21,19,1,1,3.5
ATT003399,EMP0284,2025-03-01 00:00:00,21,20,0,1,12.8
ATT003400,EMP0284,2025-04-01 00:00:00,23,21,1,1,6.1
ATT003401,EMP0284,2025-05-01 00:00:00,21,21,0,0,1.6
ATT003402,EMP0284,2025-06-01 00:00:00,21,19,0,2,12
ATT003403,EMP0284,2025-07-01 00:00:00,23,22,0,1,6.6
ATT003404,EMP0284,2025-08-01 00:00:00,20,17,2,1,0.9
ATT003405,EMP0284,2025-09-01 00:00:00,21,20,1,0,6.8
ATT003406,EMP0284,2025-10-01 00:00:00,22,22,0,0,3.8
ATT003407,EMP0284,2025-11-01 00:00:00,22,20,0,2,9.2
ATT003408,EMP0284,2025-12-01 00:00:00,21,20,1,0,2.9
ATT003409,EMP0285,2025-01-01 00:00:00,22,17,2,3,0
ATT003410,EMP0285,2025-02-01 00:00:00,21,16,1,4,5.4
ATT003411,EMP0285,2025-03-01 00:00:00,22,18,1,3,11.8
ATT003412,EMP0285,2025-04-01 00:00:00,21,17,1,3,7.5
ATT003413,EMP0285,2025-05-01 00:00:00,23,22,1,0,17.9
ATT003414,EMP0285,2025-06-01 00:00:00,21,18,0,3,9.9
ATT003415,EMP0285,2025-07-01 00:00:00,22,21,0,1,14.5
ATT003416,EMP0285,2025-08-01 00:00:00,21,18,3,0,0
ATT003417,EMP0285,2025-09-01 00:00:00,23,22,0,1,0.2
ATT003418,EMP0285,2025-10-01 00:00:00,22,18,2,2,3.9
ATT003419,EMP0285,2025-11-01 00:00:00,21,20,1,0,0
ATT003420,EMP0285,2025-12-01 00:00:00,22,21,1,0,0
ATT003421,EMP0286,2025-01-01 00:00:00,22,22,0,0,3.8
ATT003422,EMP0286,2025-02-01 00:00:00,22,17,1,4,0
ATT003423,EMP0286,2025-03-01 00:00:00,20,18,1,1,6.4
ATT003424,EMP0286,2025-04-01 00:00:00,21,17,0,4,6.3
ATT003425,EMP0286,2025-05-01 00:00:00,22,21,1,0,2.6
ATT003426,EMP0286,2025-06-01 00:00:00,23,21,1,1,10.6
ATT003427,EMP0286,2025-07-01 00:00:00,21,20,1,0,1
ATT003428,EMP0286,2025-08-01 00:00:00,22,21,0,1,5.5
ATT003429,EMP0286,2025-09-01 00:00:00,22,20,0,2,11.8
ATT003430,EMP0286,2025-10-01 00:00:00,21,19,2,0,14
ATT003431,EMP0286,2025-11-01 00:00:00,22,19,3,0,13.1
ATT003432,EMP0286,2025-12-01 00:00:00,23,22,0,1,9.4
ATT003433,EMP0287,2025-01-01 00:00:00,21,20,1,0,9
ATT003434,EMP0287,2025-02-01 00:00:00,22,21,1,0,6.5
ATT003435,EMP0287,2025-03-01 00:00:00,22,20,1,1,18.3
ATT003436,EMP0287,2025-04-01 00:00:00,21,18,1,2,1.7
ATT003437,EMP0287,2025-05-01 00:00:00,23,22,0,1,6.1
ATT003438,EMP0287,2025-06-01 00:00:00,22,18,2,2,6.3
ATT003439,EMP0287,2025-07-01 00:00:00,22,18,1,3,13.4
ATT003440,EMP0287,2025-08-01 00:00:00,22,22,0,0,0
ATT003441,EMP0287,2025-09-01 00:00:00,21,15,1,5,0
ATT003442,EMP0287,2025-10-01 00:00:00,21,19,0,2,10.1
ATT003443,EMP0287,2025-11-01 00:00:00,22,17,1,4,8.5
ATT003444,EMP0287,2025-12-01 00:00:00,22,18,1,3,2.9
ATT003445,EMP0288,2025-01-01 00:00:00,22,19,1,2,6.7
ATT003446,EMP0288,2025-02-01 00:00:00,21,20,1,0,12.1
ATT003447,EMP0288,2025-03-01 00:00:00,21,20,1,0,12.5
ATT003448,EMP0288,2025-04-01 00:00:00,21,18,1,2,6.7
ATT003449,EMP0288,2025-05-01 00:00:00,20,19,0,1,8.6
ATT003450,EMP0288,2025-06-01 00:00:00,21,19,1,1,9.7
ATT003451,EMP0288,2025-07-01 00:00:00,21,18,1,2,11.8
ATT003452,EMP0288,2025-08-01 00:00:00,23,23,0,0,3.1
ATT003453,EMP0288,2025-09-01 00:00:00,22,18,1,3,9.1
ATT003454,EMP0288,2025-10-01 00:00:00,21,16,3,2,9.8
ATT003455,EMP0288,2025-11-01 00:00:00,22,19,1,2,16.7
ATT003456,EMP0288,2025-12-01 00:00:00,23,21,1,1,2.6
ATT003457,EMP0289,2025-01-01 00:00:00,22,20,1,1,13.9
ATT003458,EMP0289,2025-02-01 00:00:00,21,20,0,1,5.2
ATT003459,EMP0289,2025-03-01 00:00:00,22,22,0,0,10.1
ATT003460,EMP0289,2025-04-01 00:00:00,22,19,1,2,8.1
ATT003461,EMP0289,2025-05-01 00:00:00,20,17,2,1,3.6
ATT003462,EMP0289,2025-06-01 00:00:00,22,19,2,1,7.9
ATT003463,EMP0289,2025-07-01 00:00:00,22,21,1,0,4.9
ATT003464,EMP0289,2025-08-01 00:00:00,22,20,0,2,9.2
ATT003465,EMP0289,2025-09-01 00:00:00,23,21,0,2,9.2
ATT003466,EMP0289,2025-10-01 00:00:00,22,17,0,5,5.7
ATT003467,EMP0289,2025-11-01 00:00:00,20,16,3,1,17.9
ATT003468,EMP0289,2025-12-01 00:00:00,21,20,0,1,2
ATT003469,EMP0290,2025-01-01 00:00:00,21,18,2,1,6.2
ATT003470,EMP0290,2025-02-01 00:00:00,22,21,0,1,11.2
ATT003471,EMP0290,2025-03-01 00:00:00,21,16,0,5,0.3
ATT003472,EMP0290,2025-04-01 00:00:00,21,17,1,3,14.2
ATT003473,EMP0290,2025-05-01 00:00:00,23,20,0,3,14.8
ATT003474,EMP0290,2025-06-01 00:00:00,23,22,0,1,13
ATT003475,EMP0290,2025-07-01 00:00:00,20,18,0,2,17.3
ATT003476,EMP0290,2025-08-01 00:00:00,21,20,0,1,14.1
ATT003477,EMP0290,2025-09-01 00:00:00,23,21,0,2,4.2
ATT003478,EMP0290,2025-10-01 00:00:00,21,21,0,0,21.3
ATT003479,EMP0290,2025-11-01 00:00:00,23,23,0,0,4.4
ATT003480,EMP0290,2025-12-01 00:00:00,22,22,0,0,11.3
ATT003481,EMP0291,2025-01-01 00:00:00,22,21,0,1,3.9
ATT003482,EMP0291,2025-02-01 00:00:00,22,21,1,0,5.6
ATT003483,EMP0291,2025-03-01 00:00:00,20,18,1,1,9.7
ATT003484,EMP0291,2025-04-01 00:00:00,22,20,2,0,18.8
ATT003485,EMP0291,2025-05-01 00:00:00,23,21,0,2,18.2
ATT003486,EMP0291,2025-06-01 00:00:00,22,20,1,1,2.6
ATT003487,EMP0291,2025-07-01 00:00:00,21,18,2,1,0
ATT003488,EMP0291,2025-08-01 00:00:00,21,19,1,1,5.4
ATT003489,EMP0291,2025-09-01 00:00:00,22,21,0,1,0
ATT003490,EMP0291,2025-10-01 00:00:00,23,19,2,2,8.1
ATT003491,EMP0291,2025-11-01 00:00:00,21,20,1,0,0.7
ATT003492,EMP0291,2025-12-01 00:00:00,23,17,2,4,12.2
ATT003493,EMP0292,2025-01-01 00:00:00,21,20,0,1,17.8
ATT003494,EMP0292,2025-02-01 00:00:00,21,16,1,4,10.5
ATT003495,EMP0292,2025-03-01 00:00:00,23,18,0,5,16.9
ATT003496,EMP0292,2025-04-01 00:00:00,20,19,0,1,5.6
ATT003497,EMP0292,2025-05-01 00:00:00,23,22,1,0,3.5
ATT003498,EMP0292,2025-06-01 00:00:00,22,21,0,1,20.1
ATT003499,EMP0292,2025-07-01 00:00:00,20,16,2,2,0.6
ATT003500,EMP0292,2025-08-01 00:00:00,22,19,0,3,4
ATT003501,EMP0292,2025-09-01 00:00:00,22,20,2,0,9.4
ATT003502,EMP0292,2025-10-01 00:00:00,22,19,1,2,5.6
ATT003503,EMP0292,2025-11-01 00:00:00,21,18,1,2,6.5
ATT003504,EMP0292,2025-12-01 00:00:00,22,21,0,1,6.4
ATT003505,EMP0293,2025-01-01 00:00:00,22,19,0,3,7.4
ATT003506,EMP0293,2025-02-01 00:00:00,20,19,0,1,1.9
ATT003507,EMP0293,2025-03-01 00:00:00,22,18,2,2,7.4
ATT003508,EMP0293,2025-04-01 00:00:00,23,22,0,1,7.2
ATT003509,EMP0293,2025-05-01 00:00:00,22,21,1,0,8
ATT003510,EMP0293,2025-06-01 00:00:00,21,16,2,3,4.9
ATT003511,EMP0293,2025-07-01 00:00:00,21,19,1,1,3.9
ATT003512,EMP0293,2025-08-01 00:00:00,22,19,1,2,12.2
ATT003513,EMP0293,2025-09-01 00:00:00,21,19,0,2,13.4
ATT003514,EMP0293,2025-10-01 00:00:00,22,20,1,1,9.1
ATT003515,EMP0293,2025-11-01 00:00:00,21,19,1,1,8.3
ATT003516,EMP0293,2025-12-01 00:00:00,23,22,0,1,11.3
ATT003517,EMP0294,2025-01-01 00:00:00,21,20,0,1,16.1
ATT003518,EMP0294,2025-02-01 00:00:00,21,20,1,0,0.9
ATT003519,EMP0294,2025-03-01 00:00:00,20,18,1,1,18.3
ATT003520,EMP0294,2025-04-01 00:00:00,20,18,1,1,10.6
ATT003521,EMP0294,2025-05-01 00:00:00,20,17,0,3,7.9
ATT003522,EMP0294,2025-06-01 00:00:00,22,20,1,1,1
ATT003523,EMP0294,2025-07-01 00:00:00,22,21,1,0,13.5
ATT003524,EMP0294,2025-08-01 00:00:00,22,18,1,3,0.3
ATT003525,EMP0294,2025-09-01 00:00:00,21,17,0,4,7
ATT003526,EMP0294,2025-10-01 00:00:00,22,21,1,0,1.7
ATT003527,EMP0294,2025-11-01 00:00:00,22,21,0,1,9
ATT003528,EMP0294,2025-12-01 00:00:00,22,19,0,3,2.8
ATT003529,EMP0295,2025-01-01 00:00:00,22,19,1,2,6.7
ATT003530,EMP0295,2025-02-01 00:00:00,21,20,0,1,8.1
ATT003531,EMP0295,2025-03-01 00:00:00,20,17,0,3,0
ATT003532,EMP0295,2025-04-01 00:00:00,21,20,1,0,11.5
ATT003533,EMP0295,2025-05-01 00:00:00,22,17,2,3,13
ATT003534,EMP0295,2025-06-01 00:00:00,21,20,0,1,9.8
ATT003535,EMP0295,2025-07-01 00:00:00,22,21,1,0,0
ATT003536,EMP0295,2025-08-01 00:00:00,23,21,1,1,2.2
ATT003537,EMP0295,2025-09-01 00:00:00,21,20,0,1,19.8
ATT003538,EMP0295,2025-10-01 00:00:00,20,17,3,0,11.3
ATT003539,EMP0295,2025-11-01 00:00:00,22,19,1,2,17.7
ATT003540,EMP0295,2025-12-01 00:00:00,22,18,3,1,2.2
ATT003541,EMP0296,2025-01-01 00:00:00,21,17,3,1,5.3
ATT003542,EMP0296,2025-02-01 00:00:00,21,18,0,3,5.5
ATT003543,EMP0296,2025-03-01 00:00:00,22,17,0,5,0.5
ATT003544,EMP0296,2025-04-01 00:00:00,21,18,2,1,7.2
ATT003545,EMP0296,2025-05-01 00:00:00,21,18,1,2,23
ATT003546,EMP0296,2025-06-01 00:00:00,21,16,1,4,5.3
ATT003547,EMP0296,2025-07-01 00:00:00,20,16,2,2,5.1
ATT003548,EMP0296,2025-08-01 00:00:00,22,22,0,0,8.7
ATT003549,EMP0296,2025-09-01 00:00:00,23,23,0,0,2.1
ATT003550,EMP0296,2025-10-01 00:00:00,22,19,2,1,9.4
ATT003551,EMP0296,2025-11-01 00:00:00,21,20,0,1,4
ATT003552,EMP0296,2025-12-01 00:00:00,23,23,0,0,10.8
ATT003553,EMP0297,2025-01-01 00:00:00,21,20,1,0,5
ATT003554,EMP0297,2025-02-01 00:00:00,21,15,1,5,7.2
ATT003555,EMP0297,2025-03-01 00:00:00,23,22,1,0,10.4
ATT003556,EMP0297,2025-04-01 00:00:00,22,21,1,0,5.1
ATT003557,EMP0297,2025-05-01 00:00:00,23,21,1,1,8
ATT003558,EMP0297,2025-06-01 00:00:00,21,20,0,1,12
ATT003559,EMP0297,2025-07-01 00:00:00,22,18,2,2,15
ATT003560,EMP0297,2025-08-01 00:00:00,22,21,1,0,0.8
ATT003561,EMP0297,2025-09-01 00:00:00,22,20,2,0,12.9
ATT003562,EMP0297,2025-10-01 00:00:00,22,21,0,1,8.2
ATT003563,EMP0297,2025-11-01 00:00:00,22,17,3,2,10.6
ATT003564,EMP0297,2025-12-01 00:00:00,22,16,1,5,2.9
ATT003565,EMP0298,2025-01-01 00:00:00,22,20,1,1,9
ATT003566,EMP0298,2025-02-01 00:00:00,20,19,1,0,9.6
ATT003567,EMP0298,2025-03-01 00:00:00,21,18,1,2,15.9
ATT003568,EMP0298,2025-04-01 00:00:00,22,20,1,1,5
ATT003569,EMP0298,2025-05-01 00:00:00,21,18,0,3,7.6
ATT003570,EMP0298,2025-06-01 00:00:00,21,19,0,2,8.2
ATT003571,EMP0298,2025-07-01 00:00:00,22,20,2,0,3.3
ATT003572,EMP0298,2025-08-01 00:00:00,21,17,1,3,14.5
ATT003573,EMP0298,2025-09-01 00:00:00,21,15,2,4,8
ATT003574,EMP0298,2025-10-01 00:00:00,21,17,3,1,19.7
ATT003575,EMP0298,2025-11-01 00:00:00,20,18,0,2,12.3
ATT003576,EMP0298,2025-12-01 00:00:00,22,19,0,3,4.2
ATT003577,EMP0299,2025-01-01 00:00:00,22,21,1,0,8.2
ATT003578,EMP0299,2025-02-01 00:00:00,23,22,1,0,4.7
ATT003579,EMP0299,2025-03-01 00:00:00,23,19,0,4,0
ATT003580,EMP0299,2025-04-01 00:00:00,21,16,0,5,7.6
ATT003581,EMP0299,2025-05-01 00:00:00,23,20,2,1,4.4
ATT003582,EMP0299,2025-06-01 00:00:00,21,19,1,1,5.5
ATT003583,EMP0299,2025-07-01 00:00:00,21,20,0,1,9
ATT003584,EMP0299,2025-08-01 00:00:00,23,21,0,2,10.8
ATT003585,EMP0299,2025-09-01 00:00:00,22,20,0,2,14.9
ATT003586,EMP0299,2025-10-01 00:00:00,21,17,2,2,9.7
ATT003587,EMP0299,2025-11-01 00:00:00,21,17,1,3,7.6
ATT003588,EMP0299,2025-12-01 00:00:00,23,20,0,3,21.2
ATT003589,EMP0300,2025-01-01 00:00:00,20,18,0,2,16.8
ATT003590,EMP0300,2025-02-01 00:00:00,21,19,0,2,14.6
ATT003591,EMP0300,2025-03-01 00:00:00,22,16,3,3,12.6
ATT003592,EMP0300,2025-04-01 00:00:00,22,20,2,0,6.6
ATT003593,EMP0300,2025-05-01 00:00:00,22,20,1,1,3
ATT003594,EMP0300,2025-06-01 00:00:00,21,19,1,1,12.5
ATT003595,EMP0300,2025-07-01 00:00:00,22,18,2,2,0
ATT003596,EMP0300,2025-08-01 00:00:00,22,19,0,3,3.6
ATT003597,EMP0300,2025-09-01 00:00:00,22,22,0,0,5.1
ATT003598,EMP0300,2025-10-01 00:00:00,20,20,0,0,0
ATT003599,EMP0300,2025-11-01 00:00:00,21,20,0,1,12.5
ATT003600,EMP0300,2025-12-01 00:00:00,22,21,1,0,5.4
ATT003601,EMP0301,2025-01-01 00:00:00,22,22,0,0,22.4
ATT003602,EMP0301,2025-02-01 00:00:00,23,20,1,2,2.7
ATT003603,EMP0301,2025-03-01 00:00:00,23,21,0,2,17.2
ATT003604,EMP0301,2025-04-01 00:00:00,22,21,1,0,7.4
ATT003605,EMP0301,2025-05-01 00:00:00,20,20,0,0,7.3
ATT003606,EMP0301,2025-06-01 00:00:00,21,19,0,2,8.7
ATT003607,EMP0301,2025-07-01 00:00:00,21,18,0,3,3.1
ATT003608,EMP0301,2025-08-01 00:00:00,22,21,1,0,4.6
ATT003609,EMP0301,2025-09-01 00:00:00,21,18,2,1,7.2
ATT003610,EMP0301,2025-10-01 00:00:00,22,18,2,2,22
ATT003611,EMP0301,2025-11-01 00:00:00,21,21,0,0,1.6
ATT003612,EMP0301,2025-12-01 00:00:00,22,18,0,4,3.1
ATT003613,EMP0302,2025-01-01 00:00:00,23,18,1,4,9
ATT003614,EMP0302,2025-02-01 00:00:00,21,19,0,2,4.4
ATT003615,EMP0302,2025-03-01 00:00:00,22,21,0,1,18.7
ATT003616,EMP0302,2025-04-01 00:00:00,22,19,2,1,12
ATT003617,EMP0302,2025-05-01 00:00:00,22,19,0,3,16.4
ATT003618,EMP0302,2025-06-01 00:00:00,21,20,1,0,16.3
ATT003619,EMP0302,2025-07-01 00:00:00,22,19,2,1,0
ATT003620,EMP0302,2025-08-01 00:00:00,23,20,1,2,16.4
ATT003621,EMP0302,2025-09-01 00:00:00,23,20,0,3,2.9
ATT003622,EMP0302,2025-10-01 00:00:00,22,22,0,0,4
ATT003623,EMP0302,2025-11-01 00:00:00,21,20,0,1,9.4
ATT003624,EMP0302,2025-12-01 00:00:00,21,18,1,2,7
ATT003625,EMP0303,2025-01-01 00:00:00,21,20,0,1,17.7
ATT003626,EMP0303,2025-02-01 00:00:00,22,19,1,2,18.2
ATT003627,EMP0303,2025-03-01 00:00:00,22,19,0,3,4.2
ATT003628,EMP0303,2025-04-01 00:00:00,21,17,0,4,17.3
ATT003629,EMP0303,2025-05-01 00:00:00,22,20,0,2,2.3
ATT003630,EMP0303,2025-06-01 00:00:00,22,20,1,1,0
ATT003631,EMP0303,2025-07-01 00:00:00,21,18,2,1,7.6
ATT003632,EMP0303,2025-08-01 00:00:00,23,17,2,4,6.6
ATT003633,EMP0303,2025-09-01 00:00:00,22,18,0,4,8.9
ATT003634,EMP0303,2025-10-01 00:00:00,21,19,1,1,18.4
ATT003635,EMP0303,2025-11-01 00:00:00,21,16,2,3,19.1
ATT003636,EMP0303,2025-12-01 00:00:00,21,20,0,1,14
ATT003637,EMP0304,2025-01-01 00:00:00,22,21,1,0,10.9
ATT003638,EMP0304,2025-02-01 00:00:00,21,17,2,2,5.6
ATT003639,EMP0304,2025-03-01 00:00:00,23,20,2,1,16
ATT003640,EMP0304,2025-04-01 00:00:00,22,18,1,3,11
ATT003641,EMP0304,2025-05-01 00:00:00,22,19,1,2,0.2
ATT003642,EMP0304,2025-06-01 00:00:00,22,19,0,3,6.7
ATT003643,EMP0304,2025-07-01 00:00:00,22,20,1,1,0.5
ATT003644,EMP0304,2025-08-01 00:00:00,22,21,1,0,8.5
ATT003645,EMP0304,2025-09-01 00:00:00,21,18,2,1,0
ATT003646,EMP0304,2025-10-01 00:00:00,23,21,1,1,18.3
ATT003647,EMP0304,2025-11-01 00:00:00,21,18,0,3,0
ATT003648,EMP0304,2025-12-01 00:00:00,22,22,0,0,12.8
ATT003649,EMP0305,2025-01-01 00:00:00,20,16,1,3,5.1
ATT003650,EMP0305,2025-02-01 00:00:00,22,20,0,2,11.3
ATT003651,EMP0305,2025-03-01 00:00:00,21,20,0,1,5.1
ATT003652,EMP0305,2025-04-01 00:00:00,21,20,1,0,0
ATT003653,EMP0305,2025-05-01 00:00:00,20,18,1,1,7.7
ATT003654,EMP0305,2025-06-01 00:00:00,22,18,0,4,8.1
ATT003655,EMP0305,2025-07-01 00:00:00,22,14,3,5,8.4
ATT003656,EMP0305,2025-08-01 00:00:00,22,18,1,3,0
ATT003657,EMP0305,2025-09-01 00:00:00,22,19,1,2,7.6
ATT003658,EMP0305,2025-10-01 00:00:00,22,17,2,3,29.3
ATT003659,EMP0305,2025-11-01 00:00:00,22,22,0,0,12.3
ATT003660,EMP0305,2025-12-01 00:00:00,21,19,0,2,7.5
ATT003661,EMP0306,2025-01-01 00:00:00,22,20,1,1,9.3
ATT003662,EMP0306,2025-02-01 00:00:00,21,18,1,2,0
ATT003663,EMP0306,2025-03-01 00:00:00,21,19,1,1,6.3
ATT003664,EMP0306,2025-04-01 00:00:00,21,19,2,0,4.5
ATT003665,EMP0306,2025-05-01 00:00:00,20,20,0,0,10.5
ATT003666,EMP0306,2025-06-01 00:00:00,22,19,1,2,6.1
ATT003667,EMP0306,2025-07-01 00:00:00,23,20,1,2,16.6
ATT003668,EMP0306,2025-08-01 00:00:00,23,21,0,2,0
ATT003669,EMP0306,2025-09-01 00:00:00,22,18,3,1,2.8
ATT003670,EMP0306,2025-10-01 00:00:00,21,17,1,3,0
ATT003671,EMP0306,2025-11-01 00:00:00,21,17,1,3,10.8
ATT003672,EMP0306,2025-12-01 00:00:00,21,15,2,4,5.1
ATT003673,EMP0307,2025-01-01 00:00:00,22,20,0,2,0
ATT003674,EMP0307,2025-02-01 00:00:00,21,19,1,1,0
ATT003675,EMP0307,2025-03-01 00:00:00,21,18,0,3,6.9
ATT003676,EMP0307,2025-04-01 00:00:00,22,19,1,2,6.8
ATT003677,EMP0307,2025-05-01 00:00:00,22,17,1,4,2.3
ATT003678,EMP0307,2025-06-01 00:00:00,22,20,0,2,2.4
ATT003679,EMP0307,2025-07-01 00:00:00,22,20,1,1,11.6
ATT003680,EMP0307,2025-08-01 00:00:00,22,20,0,2,3.9
ATT003681,EMP0307,2025-09-01 00:00:00,20,16,1,3,7
ATT003682,EMP0307,2025-10-01 00:00:00,21,20,0,1,16.7
ATT003683,EMP0307,2025-11-01 00:00:00,21,21,0,0,6.8
ATT003684,EMP0307,2025-12-01 00:00:00,21,20,1,0,8.1
ATT003685,EMP0308,2025-01-01 00:00:00,22,19,1,2,2.6
ATT003686,EMP0308,2025-02-01 00:00:00,22,18,1,3,5.5
ATT003687,EMP0308,2025-03-01 00:00:00,21,20,0,1,2
ATT003688,EMP0308,2025-04-01 00:00:00,20,19,1,0,11.1
ATT003689,EMP0308,2025-05-01 00:00:00,21,19,0,2,0
ATT003690,EMP0308,2025-06-01 00:00:00,21,19,0,2,6.1
ATT003691,EMP0308,2025-07-01 00:00:00,20,19,0,1,5.2
ATT003692,EMP0308,2025-08-01 00:00:00,21,20,0,1,9
ATT003693,EMP0308,2025-09-01 00:00:00,21,20,1,0,6.6
ATT003694,EMP0308,2025-10-01 00:00:00,21,17,3,1,0
ATT003695,EMP0308,2025-11-01 00:00:00,22,20,0,2,12.6
ATT003696,EMP0308,2025-12-01 00:00:00,22,20,0,2,5.7
ATT003697,EMP0309,2025-01-01 00:00:00,22,20,2,0,10.9
ATT003698,EMP0309,2025-02-01 00:00:00,23,22,0,1,16.5
ATT003699,EMP0309,2025-03-01 00:00:00,22,21,0,1,9.6
ATT003700,EMP0309,2025-04-01 00:00:00,22,19,1,2,10.6
ATT003701,EMP0309,2025-05-01 00:00:00,23,22,1,0,3.9
ATT003702,EMP0309,2025-06-01 00:00:00,21,19,1,1,12.3
ATT003703,EMP0309,2025-07-01 00:00:00,23,18,0,5,12.1
ATT003704,EMP0309,2025-08-01 00:00:00,23,18,1,4,16.6
ATT003705,EMP0309,2025-09-01 00:00:00,22,21,0,1,6.5
ATT003706,EMP0309,2025-10-01 00:00:00,22,20,2,0,0
